source_id,label,target_id
Episode:Road_Trip,HAS_THEME,Theme:Episode:Road_Trip:Lessons
Episode:Road_Trip,HAS_THEME,Theme:Episode:Road_Trip:Imagination
Episode:Ice_Cream,HAS_THEME,Theme:Episode:Ice_Cream:Emotions
Episode:Ice_Cream,HAS_THEME,Theme:Episode:Ice_Cream:Lessons
Episode:Ice_Cream,HAS_THEME,Theme:Episode:Ice_Cream:Imagination
Episode:Dunny,HAS_THEME,Theme:Episode:Dunny:Emotions
Episode:Dunny,HAS_THEME,Theme:Episode:Dunny:Lessons
Episode:Dunny,HAS_THEME,Theme:Episode:Dunny:Imagination
Episode:Typewriter,HAS_THEME,Theme:Episode:Typewriter:Emotions
Episode:Typewriter,HAS_THEME,Theme:Episode:Typewriter:Lessons
Episode:Baby_Race,HAS_THEME,Theme:Episode:Baby_Race:Emotions
Episode:Baby_Race,HAS_THEME,Theme:Episode:Baby_Race:Lessons
Episode:Christmas_Swim,HAS_THEME,Theme:Episode:Christmas_Swim:Emotions
Episode:Christmas_Swim,HAS_THEME,Theme:Episode:Christmas_Swim:Lessons
Episode:Christmas_Swim,HAS_THEME,Theme:Episode:Christmas_Swim:Imagination
Episode:Easter,HAS_THEME,Theme:Episode:Easter:Emotions
Episode:Easter,HAS_THEME,Theme:Episode:Easter:Lessons
Episode:Easter,HAS_THEME,Theme:Episode:Easter:Imagination
Episode:Perfect,HAS_THEME,Theme:Episode:Perfect:Emotions
Episode:Perfect,HAS_THEME,Theme:Episode:Perfect:Lessons
Episode:Perfect,HAS_THEME,Theme:Episode:Perfect:Imagination
Episode:Bedroom,HAS_THEME,Theme:Episode:Bedroom:Emotions
Episode:Bedroom,HAS_THEME,Theme:Episode:Bedroom:Imagination
Episode:Obstacle_Course,HAS_THEME,Theme:Episode:Obstacle_Course:Emotions
Episode:Obstacle_Course,HAS_THEME,Theme:Episode:Obstacle_Course:Lessons
Episode:Obstacle_Course,HAS_THEME,Theme:Episode:Obstacle_Course:Imagination
Episode:Promises,HAS_THEME,Theme:Episode:Promises:Emotions
Episode:Promises,HAS_THEME,Theme:Episode:Promises:Lessons
Episode:Promises,HAS_THEME,Theme:Episode:Promises:Imagination
Episode:Omelette,HAS_THEME,Theme:Episode:Omelette:Emotions
Episode:Omelette,HAS_THEME,Theme:Episode:Omelette:Lessons
Episode:Omelette,HAS_THEME,Theme:Episode:Omelette:Imagination
Episode:Born_Yesterday,HAS_THEME,Theme:Episode:Born_Yesterday:Emotions
Episode:Born_Yesterday,HAS_THEME,Theme:Episode:Born_Yesterday:Lessons
Episode:Born_Yesterday,HAS_THEME,Theme:Episode:Born_Yesterday:Imagination
Episode:Mini_Bluey,HAS_THEME,Theme:Episode:Mini_Bluey:Emotions
Episode:Mini_Bluey,HAS_THEME,Theme:Episode:Mini_Bluey:Lessons
Episode:Mini_Bluey,HAS_THEME,Theme:Episode:Mini_Bluey:Imagination
Episode:Unicorse,HAS_THEME,Theme:Episode:Unicorse:Emotions
Episode:Unicorse,HAS_THEME,Theme:Episode:Unicorse:Lessons
Episode:Unicorse,HAS_THEME,Theme:Episode:Unicorse:Imagination
Episode:Curry_Quest,HAS_THEME,Theme:Episode:Curry_Quest:Emotions
Episode:Curry_Quest,HAS_THEME,Theme:Episode:Curry_Quest:Lessons
Episode:Curry_Quest,HAS_THEME,Theme:Episode:Curry_Quest:Imagination
Episode:Magic,HAS_THEME,Theme:Episode:Magic:Emotions
Episode:Magic,HAS_THEME,Theme:Episode:Magic:Lessons
Episode:Magic,HAS_THEME,Theme:Episode:Magic:Imagination
Episode:Chest,HAS_THEME,Theme:Episode:Chest:Emotions
Episode:Chest,HAS_THEME,Theme:Episode:Chest:Lessons
Episode:Chest,HAS_THEME,Theme:Episode:Chest:Imagination
Episode:Sheepdog,HAS_THEME,Theme:Episode:Sheepdog:Emotions
Episode:Sheepdog,HAS_THEME,Theme:Episode:Sheepdog:Lessons
Episode:Sheepdog,HAS_THEME,Theme:Episode:Sheepdog:Imagination
Episode:Housework,HAS_THEME,Theme:Episode:Housework:Imagination
Episode:Pass_the_Parcel,HAS_THEME,Theme:Episode:Pass_the_Parcel:Emotions
Episode:Pass_the_Parcel,HAS_THEME,Theme:Episode:Pass_the_Parcel:Lessons
Episode:Pass_the_Parcel,HAS_THEME,Theme:Episode:Pass_the_Parcel:Imagination
Episode:Explorers,HAS_THEME,Theme:Episode:Explorers:Emotions
Episode:Explorers,HAS_THEME,Theme:Episode:Explorers:Lessons
Episode:Explorers,HAS_THEME,Theme:Episode:Explorers:Imagination
Episode:Phones,HAS_THEME,Theme:Episode:Phones:Emotions
Episode:Phones,HAS_THEME,Theme:Episode:Phones:Lessons
Episode:Phones,HAS_THEME,Theme:Episode:Phones:Imagination
Episode:Pavlova,HAS_THEME,Theme:Episode:Pavlova:Emotions
Episode:Pavlova,HAS_THEME,Theme:Episode:Pavlova:Imagination
Episode:Pizza_Girls,HAS_THEME,Theme:Episode:Pizza_Girls:Emotions
Episode:Pizza_Girls,HAS_THEME,Theme:Episode:Pizza_Girls:Lessons
Episode:Pizza_Girls,HAS_THEME,Theme:Episode:Pizza_Girls:Imagination
Episode:Driving,HAS_THEME,Theme:Episode:Driving:Emotions
Episode:Driving,HAS_THEME,Theme:Episode:Driving:Imagination
Episode:Tina,HAS_THEME,Theme:Episode:Tina:Emotions
Episode:Tina,HAS_THEME,Theme:Episode:Tina:Lessons
Episode:Tina,HAS_THEME,Theme:Episode:Tina:Imagination
Episode:Whale_Watching,HAS_THEME,Theme:Episode:Whale_Watching:Emotions
Episode:Whale_Watching,HAS_THEME,Theme:Episode:Whale_Watching:Imagination
Episode:Family_Meeting,HAS_THEME,Theme:Episode:Family_Meeting:Emotions
Episode:Family_Meeting,HAS_THEME,Theme:Episode:Family_Meeting:Lessons
